CL State,CL Region,CL District,Housing Category,Title,URL,Date Posted,Time Posted,Price,Location,Area,Num Time,Title Key
California,sfbay,sby,rooms & shares,南灣雅房出租,https://sfbay.craigslist.org/sby/roo/d/san-jose/6972106329.html,2019-09-05,12:37,750.0,san jose north,125ft2,,
California,sfbay,eby,rooms & shares,Furnished Rooms for Rent in Benicia,https://sfbay.craigslist.org/eby/roo/d/orangevale-furnished-rooms-for-rent-in/6961053706.html,2019-09-05,10:56,750.0,benicia,160ft2,,
California,sfbay,sby,rooms & shares,"Spacious Beautiful Home, Pvt. BA - $200 deposit",https://sfbay.craigslist.org/sby/roo/d/san-jose-spacious-beautiful-home-pvt-ba/6972090362.html,2019-09-05,10:57,795.0,san jose north,None,,
California,sfbay,sby,rooms & shares,room for rent with ceiling fan and air conditioner 550,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-with-ceiling-fan/6972053499.html,2019-09-05,10:17,550.0,san jose south,None,,
California,sfbay,eby,rooms & shares,Private Room for Rent w/shared Bathroom,https://sfbay.craigslist.org/eby/roo/d/antioch-private-room-for-rent-shared/6972032069.html,2019-09-05,09:54,700.0,pittsburg / antioch,None,,
California,sfbay,sfc,rooms & shares,Room For Rent,https://sfbay.craigslist.org/sfc/roo/d/san-leandro-room-for-rent/6971924767.html,2019-09-05,07:58,850.0,financial district,144ft2,,
California,sfbay,sfc,rooms & shares,1 room available in a  5 bedroom flat $850,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-1-room-available-in-5/6971895470.html,2019-09-05,07:41,850.0,mission district,None,,
California,sfbay,pen,sublets & temporary,"Clean and Quiet 1Bed/1Bath; Appliances, Parking Included",https://sfbay.craigslist.org/pen/sub/d/palo-alto-clean-and-quiet-1bed-1bath/6971827625.html,2019-09-05,06:36,685.0,palo alto,None,,
California,sfbay,sby,sublets & temporary,Beautiful 1 Bedroom apt Home W/ Private Patio & Awesome View!,https://sfbay.craigslist.org/sby/sub/d/cupertino-beautiful-1-bedroom-apt-home/6971782176.html,2019-09-05,03:15,670.0,cupertino,None,,
California,sfbay,sfc,sublets & temporary,Available Now Furnished 1 Bedroom ~ Great Location ~ Extendable,https://sfbay.craigslist.org/sfc/sub/d/san-francisco-available-now-furnished-1/6971782688.html,2019-09-05,02:15,700.0,soma / south beach,None,,
California,sfbay,sby,sublets & temporary,Room Available Sep 16-28 (Sunnyvale) $550,https://sfbay.craigslist.org/sby/sub/d/sunnyvale-room-available-sep-sunnyvale/6971781687.html,2019-09-05,01:29,550.0,sunnyvale,None,,
California,sfbay,pen,rooms & shares,1 Bedroom for rent in 3 bedroom house $850/month,https://sfbay.craigslist.org/pen/roo/d/palo-alto-1-bedroom-for-rent-in-3/6971779578.html,2019-09-05,01:04,850.0,east palo alto,1200ft2,,
California,sfbay,sfc,rooms & shares,Available Now Furnished 1 Bedroom in a 2BR ~ Great Location Extendable,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-available-now-furnished-1/6971783478.html,2019-09-05,01:57,600.0,soma / south beach,None,,
California,sfbay,eby,rooms & shares,Quiet furn. room; Concord: includes Utilities & Housekeeping,https://sfbay.craigslist.org/eby/roo/d/concord-quiet-furn-room-concord/6971764933.html,2019-09-04,22:55,750.0,concord / pleasant hill / martinez,110ft2,,
California,sfbay,sby,rooms & shares,Private Room in 3bed/1bath Apartment,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-room-in-3bed-1bath/6971763041.html,2019-09-04,22:43,800.0,campbell,None,,
California,sfbay,eby,rooms & shares,东湾 San Lorenzo 宽敞单房出租,https://sfbay.craigslist.org/eby/roo/d/san-lorenzo-san-lorenzo/6971691734.html,2019-09-04,18:51,600.0,hayward / castro valley,200ft2,,
California,sfbay,scz,rooms & shares,Room for Rent in Aptos,https://sfbay.craigslist.org/scz/roo/d/aptos-room-for-rent-in-aptos/6971693645.html,2019-09-04,18:56,820.0,aptos,None,,
California,sfbay,nby,rooms & shares,南灣雅房出租,https://sfbay.craigslist.org/nby/roo/d/san-jose/6963677070.html,2019-09-04,17:15,750.0,san jose,125ft2,,
California,sfbay,sfc,rooms & shares,Two private rooms in Sunset available immediately,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-two-private-rooms-in/6971654431.html,2019-09-04,17:37,850.0,sunset / parkside,None,,
California,sfbay,sby,rooms & shares,One furnished room for rent雅房出租,https://sfbay.craigslist.org/sby/roo/d/milpitas-one-furnished-room-for-rent/6971658460.html,2019-09-04,17:44,750.0,milpitas,150ft2,,
California,sfbay,sby,rooms & shares,HighQuality Private/Shared Bedroom is Looking for Professional/Student,https://sfbay.craigslist.org/sby/roo/d/san-jose-highquality-private-shared/6968193149.html,2019-09-04,17:36,600.0,san jose west,100ft2,,
California,sfbay,sby,rooms & shares,$2BR/Private Bath Short Term (2 weeks),https://sfbay.craigslist.org/sby/roo/d/sunnyvale-2br-private-bath-short-term-2/6971632418.html,2019-09-04,17:00,700.0,sunnyvale,1170ft2,,
California,sfbay,scz,rooms & shares,Room for rent in beautiful home. Clean & Professional ONLY,https://sfbay.craigslist.org/scz/roo/d/watsonville-room-for-rent-in-beautiful/6971638728.html,2019-09-04,17:10,800.0,watsonville,None,,
California,sfbay,sby,rooms & shares,Discrete cross dresser looking for roommate,https://sfbay.craigslist.org/sby/roo/d/santa-clara-discrete-cross-dresser/6967342839.html,2019-09-04,14:52,800.0,santa clara,None,,
California,sfbay,sby,rooms & shares,Room For Rent - Clean and Quiet House has a room for rent $650/month,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-clean-and-quiet/6971485749.html,2019-09-04,14:08,650.0,san jose north,120ft2,,
California,sfbay,pen,rooms & shares,Room Available 10/1/19,https://sfbay.craigslist.org/pen/roo/d/daly-city-room-available/6971491618.html,2019-09-04,13:44,900.0,daly city,None,,
California,sfbay,sfc,rooms & shares,"Large, sunny room in the Mission - female only 🌞",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-sunny-room-in-the/6971487625.html,2019-09-04,13:45,850.0,mission district,None,,
California,sfbay,sfc,sublets & temporary,SPACIOUS 1 BDR W/ 2 LAW STUDENTS AVAILABLE NOW.,https://sfbay.craigslist.org/sfc/sub/d/san-francisco-spacious-1-bdr-2-law/6971400520.html,2019-09-04,12:00,532.0,san francisco,None,,
California,sfbay,sfc,rooms & shares,"Avail ASAP - 1 br in 5br/1 split bath - Hayes, near Oak & Octavia",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-avail-asap-1-br-in-5br-1/6971449381.html,2019-09-04,12:55,850.0,hayes valley,None,,
California,sfbay,sby,rooms & shares,Room for Rent in Top Floor Condo (Out of Town Commuter Preferred),https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-top-floor/6971398990.html,2019-09-04,11:59,800.0,san jose west,154ft2,,
California,sfbay,nby,rooms & shares,Room for Rent,https://sfbay.craigslist.org/nby/roo/d/napa-room-for-rent/6971284008.html,2019-09-04,09:59,800.0,napa county,1000ft2,,
California,sfbay,sby,rooms & shares,3 beds 1.5 baths - 2 rooms available for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-3-beds-15-baths-2-rooms/6971221065.html,2019-09-04,09:25,802.0,san jose south,None,,
California,sfbay,nby,sublets & temporary,Private room/shared bath along Matanzas Creek near Downtown Santa Rosa,https://sfbay.craigslist.org/nby/sub/d/santa-rosa-private-room-shared-bath/6971212249.html,2019-09-04,08:45,700.0,santa rosa,None,,
California,sfbay,sby,rooms & shares,"family home 4 bedroom, 1 furnished room for rent 750..",https://sfbay.craigslist.org/sby/roo/d/san-jose-family-home-4-bedroom-1/6959777668.html,2019-09-04,08:48,750.0,campbell,95ft2,,
California,sfbay,eby,rooms & shares,Room for Rent in Fairfield,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-in-fairfield/6971140543.html,2019-09-04,07:24,750.0,fairfield / vacaville,None,,
California,sfbay,eby,rooms & shares,Spacious Room in Beautiful East Oakland House,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-room-in-beautiful-east/6973235749.html,2019-09-11,12:49,725.0,oakland,None,,
California,sfbay,sfc,rooms & shares,Private medium size room w/parking available NOW,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-medium-size-room/6964619109.html,2019-09-11,08:06,890.0,inner richmond,125ft2,,
California,sfbay,nby,rooms & shares,Bedspace for rent,https://sfbay.craigslist.org/nby/roo/d/san-leandro-bedspace-for-rent/6976117367.html,2019-09-11,02:08,600.0,san leandro,None,,
California,sfbay,eby,sublets & temporary,$650 / 3br - Sublet room in 3br apt Nov,https://sfbay.craigslist.org/eby/sub/d/berkeley-650-3br-sublet-room-in-3br-apt/6975908398.html,2019-09-10,15:28,650.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Beautiful bedroom with full private bathroom for rent!,https://sfbay.craigslist.org/eby/roo/d/san-pablo-beautiful-bedroom-with-full/6950855775.html,2019-09-05,07:54,760.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,sublets & temporary,Short-term Sublet in sunny 2bed North Oakland bungalow,https://sfbay.craigslist.org/eby/sub/d/emeryville-short-term-sublet-in-sunny/6974455583.html,9/8/19,17:40,600.0,oakland north / temescal,None,,
California,sfbay,sfc,rooms & shares,Cozy room available Oct. 1 in Inner Richmond!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-cozy-room-available-oct-1/6970062207.html,9/4/19,22:04,850.0,inner richmond,None,,
California,sfbay,eby,rooms & shares,One bedroom and one bath( 2 sets for rent ),https://sfbay.craigslist.org/eby/roo/d/san-pablo-one-bedroom-and-one-bath-2/6970963068.html,9/3/19,20:01,750.0,richmond / point / annex,200ft2,,
California,sfbay,eby,rooms & shares,Room available in shared apartment,https://sfbay.craigslist.org/eby/roo/d/berkeley-room-available-in-shared/6970862588.html,9/3/19,16:41,695.0,berkeley,None,,
California,sfbay,eby,rooms & shares,One room one bath,https://sfbay.craigslist.org/eby/roo/d/pinole-one-room-one-bath/6970618787.html,9/3/19,11:41,750.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,Looking for two roommates,https://sfbay.craigslist.org/eby/roo/d/san-leandro-looking-for-two-roommates/6970423487.html,9/3/19,8:23,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room available in 2 bed Apt.,https://sfbay.craigslist.org/eby/roo/d/san-pablo-room-available-in-2-bed-apt/6970439477.html,9/3/19,8:55,700.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,Backyard Room For Rent,https://sfbay.craigslist.org/eby/roo/d/oakland-backyard-room-for-rent/6954177052.html,8/28/19,17:02,750.0,oakland east,120ft2,,
California,sfbay,sfc,rooms & shares,Private medium size room w/parking available now,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-medium-size-room/6964619109.html,8/28/19,13:51,890.0,inner richmond,125ft2,,
California,sfbay,eby,rooms & shares,Sunny and Quiet Room - Furnished; Light Kitchen Use  - See it Soon.,https://sfbay.craigslist.org/eby/roo/d/san-pablo-sunny-and-quiet-room/6952056334.html,8/28/19,9:28,650.0,richmond / point / annex,110ft2,,
California,sfbay,nby,rooms & shares,Bedspace for rent,https://sfbay.craigslist.org/nby/roo/d/san-leandro-bedspace-for-rent/6976117367.html,2019-09-11,02:08,600.0,San Leandro,None,,
California,sfbay,eby,rooms & shares,Big Remodeled Room,https://sfbay.craigslist.org/eby/roo/d/big-remodeled-room/6976492466.html,2019-09-11,12:03,720.0,san leandro,170ft2,,
California,sfbay,eby,rooms & shares,Set room for rent ( 1 Bedroom & 1 Bath),https://sfbay.craigslist.org/eby/roo/d/san-pablo-set-room-for-rent-1-bedroom-1/6976341718.html,2019-09-11,09:28,700.0,richmond / point / annex,200ft2,,
California,sfbay,eby,rooms & shares,Room for rent (all utilities included) in Washington Manor 雅房,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-all-utilities-included-in/6976346690.html,2019-09-11,09:34,650.0,san leandro,150ft2,,
California,sfbay,nby,rooms & shares,Bedspace for rent,https://sfbay.craigslist.org/nby/roo/d/san-leandro-bedspace-for-rent/6976117367.html,2019-09-11,02:08,600.0,San Leandro,None,,
California,sfbay,eby,rooms & shares,Two Bedroom On the Lake,https://sfbay.craigslist.org/eby/roo/d/oakland-two-bedroom-on-the-lake/6976112270.html,2019-09-11,01:09,750.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,Single Room in a House of graduate students/young professionals,https://sfbay.craigslist.org/eby/roo/d/berkeley-single-room-in-house-of/6975174469.html,9/9/19,16:03,775.0,berkeley,None,,
California,sfbay,eby,rooms & shares,"Clean, Quiet, Furnished Room for Male UCB Student",https://sfbay.craigslist.org/eby/roo/d/berkeley-clean-quiet-furnished-room-for/6975053602.html,9/9/19,13:31,600.0,berkeley,170ft2,,
California,sfbay,eby,rooms & shares,Laurel district room in 2bd apt + help w dog,https://sfbay.craigslist.org/eby/roo/d/oakland-laurel-district-room-in-2bd-apt/6974516989.html,9/8/19,20:00,700.0,oakland hills / mills,950ft2,,
California,sfbay,eby,rooms & shares,Room for Rent - Available Oct 1st,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-available-oct/6974369848.html,9/8/19,15:06,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Rooms For Rent,https://sfbay.craigslist.org/eby/roo/d/alameda-rooms-for-rent/6974341052.html,9/8/19,14:21,640.0,alameda,None,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT - CLOSE TO RICHMOND BART & KAISER HOSPITAL,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-close-to-richmond-bart/6974274755.html,9/8/19,12:46,700.0,richmond / point / annex,110ft2,,
California,sfbay,eby,sublets & temporary,N Berkeley studio with view of golden gate - Sep 10-30,https://sfbay.craigslist.org/eby/sub/d/berkeley-berkeley-studio-with-view-of/6970636702.html,9/8/19,11:43,700.0,berkeley north / hills,None,,
California,sfbay,eby,rooms & shares,East Oakland / San Leandro  $700,https://sfbay.craigslist.org/eby/roo/d/oakland-east-oakland-san-leandro-700/6974051766.html,9/8/19,7:32,700.0,oakland east,400ft2,,
California,sfbay,eby,rooms & shares,Room with sleeping/storage loft at ABCO Artspace,https://sfbay.craigslist.org/eby/roo/d/emeryville-room-with-sleeping-storage/6973959392.html,9/8/19,1:01,775.0,oakland west,130ft2,,
California,sfbay,eby,rooms & shares,Room 4 rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-4-rent/6973932380.html,9/7/19,22:02,700.0,san leandro,None,,
California,sfbay,eby,rooms & shares,1 Room Available for Rent in a 3 Bedroom House in San Lorenzo,https://sfbay.craigslist.org/eby/roo/d/san-lorenzo-1-room-available-for-rent/6973691543.html,9/7/19,13:13,760.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Room for Rent in Beautiful North Berkeley Hills House,https://sfbay.craigslist.org/eby/roo/d/room-for-rent-in-beautiful-north/6973643567.html,9/7/19,12:13,750.0,berkeley north / hills,150ft2,,
California,sfbay,eby,rooms & shares,Room for rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent/6973245306.html,9/6/19,21:50,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,room for rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent/6973240529.html,9/6/19,21:38,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Laurel district room in 2bd apt + help w dog (:,https://sfbay.craigslist.org/eby/roo/d/oakland-laurel-district-room-in-2bd-apt/6973233744.html,9/6/19,20:51,700.0,oakland hills / mills,950ft2,,
California,sfbay,eby,rooms & shares,Room for Rent,https://sfbay.craigslist.org/eby/roo/d/room-for-rent/6973145958.html,9/6/19,17:53,710.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Spacious Room w Mountain Views - Utilities Included!,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-room-mountain-views/6967596070.html,9/6/19,14:07,750.0,san leandro,None,,
California,sfbay,eby,sublets & temporary,loft bedroom in family home,https://sfbay.craigslist.org/eby/sub/d/berkeley-loft-bedroom-in-family-home/6973004433.html,9/6/19,13:57,650.0,berkeley,None,,
California,sfbay,eby,rooms & shares,Room above liquor store in 4bdrm/1ba flat. Temp>perm. 0% exploitation,https://sfbay.craigslist.org/eby/roo/d/oakland-room-above-liquor-store-in/6972741872.html,9/6/19,9:18,685.0,oakland west,100ft2,,
California,sfbay,eby,rooms & shares,"Privacy, Space and Beautiful view from room.",https://sfbay.craigslist.org/eby/roo/d/hercules-privacy-space-and-beautiful/6972420614.html,9/5/19,18:28,650.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,CHARMING SUNNY ROOM FOR RENT IN BERKELEY WOMEN'S HOME,https://sfbay.craigslist.org/eby/roo/d/berkeley-charming-sunny-room-for-rent/6972400618.html,9/5/19,17:50,770.0,berkeley,135ft2,,
California,sfbay,eby,rooms & shares,Private master to share with F day sleeper,https://sfbay.craigslist.org/eby/roo/d/san-leandro-private-master-to-share/6970848274.html,9/5/19,16:26,775.0,san leandro,None,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT $780 a month,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-780-month/6967664035.html,9/5/19,11:55,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,SHORT STAY on the GULF COAST - NO DEPOSIT plus ALL UTILITIES INCLUDED,https://sfbay.craigslist.org/eby/roo/d/oakland-short-stay-on-the-gulf-coast-no/6971991597.html,9/5/19,9:12,575.0,oakland hills / mills,1800ft2,,
California,sfbay,eby,sublets & temporary,Tastefully Beatuful 1 Bedroom 1 Bath Apartment - W/D ensuite,https://sfbay.craigslist.org/eby/sub/d/berkeley-tastefully-beatuful-1-bedroom/6971824561.html,9/5/19,6:41,650.0,berkeley,None,,
California,sfbay,eby,rooms & shares,Furnished Private Room for Female,https://sfbay.craigslist.org/eby/roo/d/san-leandro-furnished-private-room-for/6971769461.html,9/4/19,23:25,750.0,san leandro,None,,
California,sfbay,eby,rooms & shares,"BIG upstairs room, attached full bath, shared kitchen",https://sfbay.craigslist.org/eby/roo/d/oakland-big-upstairs-room-attached-full/6971697615.html,9/4/19,19:05,660.0,oakland east,None,,
California,sfbay,eby,rooms & shares,SINGLE ROOM AVAILABLE (Female Preferred),https://sfbay.craigslist.org/eby/roo/d/oakland-single-room-available-female/6971464274.html,9/4/19,13:12,700.0,oakland east,None,,
California,sfbay,eby,rooms & shares,ROOM FOR RENT $780,https://sfbay.craigslist.org/eby/roo/d/san-leandro-room-for-rent-780/6971362509.html,9/4/19,11:41,780.0,san leandro,None,,
California,sfbay,eby,rooms & shares,Quiet Room w Mountain Views - Utilities Included!,https://sfbay.craigslist.org/eby/roo/d/oakland-quiet-room-mountain-views/6967593312.html,9/4/19,8:53,750.0,oakland east,None,,
California,sfbay,eby,rooms & shares,Lovely Home Looking For New Roommate,https://sfbay.craigslist.org/eby/roo/d/el-cerrito-lovely-home-looking-for-new/6971018023.html,9/4/19,0:07,720.0,albany / el cerrito,None,,
California,sfbay,eby,rooms & shares,SE RENTA CUARTO,https://sfbay.craigslist.org/eby/roo/d/richmond-se-renta-cuarto/6970903974.html,9/3/19,17:52,750.0,richmond / point / annex,None,,
California,sfbay,eby,rooms & shares,舒適雅房Fremont room for rent,https://sfbay.craigslist.org/eby/roo/d/fremont-fremont-room-for-rent/6959337821.html,9/3/19,15:24,640.0,alameda,100ft2,,
California,sfbay,eby,rooms & shares,"Sublet, Now thru 10/15, Furnished Master Bedroom in Women-shared Home",https://sfbay.craigslist.org/eby/roo/d/oakland-sublet-now-thru-furnished/6967881452.html,9/3/19,11:24,750.0,oakland hills / mills,200ft2,,
California,sfbay,eby,rooms & shares,Private Small Room Tight Budget,https://sfbay.craigslist.org/eby/roo/d/emeryville-private-small-room-tight/6970233195.html,9/2/19,22:50,610.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,★ ★ ★ Private Room/ $550 a month ★ ★ ★,https://sfbay.craigslist.org/eby/roo/d/oakland-private-room-550-month/6969584946.html,9/2/19,0:33,550.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,Cozy Cottage in the Hills,https://sfbay.craigslist.org/eby/roo/d/san-pablo-cozy-cottage-in-the-hills/6969407343.html,9/1/19,14:51,695.0,"hercules, pinole, san pablo, el sob",110ft2,,
California,sfbay,eby,rooms & shares,(*.*) rooms and shares 2 phong cho thue,https://sfbay.craigslist.org/eby/roo/d/rooms-and-shares-2-phong-cho-thue/6962008594.html,8/29/19,12:44,550.0,oakland east,None,,
California,sfbay,eby,rooms & shares,SUNNY BIG ROOM FOR RENT OCT 1,https://sfbay.craigslist.org/eby/roo/d/richmond-sunny-big-room-for-rent-oct-1/6959525891.html,8/29/19,8:41,760.0,richmond / point / annex,None,,
California,sfbay,eby,sublets & temporary,"Single room, 10 min EC BART, avail Sept 1",https://sfbay.craigslist.org/eby/sub/d/el-cerrito-single-room-10-min-ec-bart/6962281576.html,8/27/19,13:24,750.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,"Quiet, nicely furnished single10 min Plaza BART, available Sept 2019",https://sfbay.craigslist.org/eby/roo/d/el-cerrito-quiet-nicely-furnished/6962285410.html,8/27/19,13:23,750.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,Room in House $725 + Utilities,https://sfbay.craigslist.org/eby/roo/d/room-in-house-725-utilities/6962528023.html,8/22/19,14:59,725.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Old Oakland / Downtown Room (READ ALL),https://sfbay.craigslist.org/eby/roo/d/oakland-old-oakland-downtown-room-read/6976080349.html,2019-09-10,21:31,720.0,oakland downtown,80ft2,,
California,sfbay,eby,sublets & temporary,$650 / 3br - Sublet room in 3br apt Oct + Nov,https://sfbay.craigslist.org/eby/sub/d/berkeley-650-3br-sublet-room-in-3br-apt/6975908398.html,2019-09-10,15:28,650.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Great bedroom with full private bathroom for rent!,https://sfbay.craigslist.org/eby/roo/d/san-pablo-great-bedroom-with-full/6970427583.html,2019-09-10,10:22,760.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,San Leandro Room for Rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-san-leandro-room-for-rent/6975309295.html,2019-09-09,20:29,750.0,san leandro,None,,
California,sfbay,eby,sublets & temporary,Sublet Offered: Adorable 1-bedroom cottage Sep 21-29,https://sfbay.craigslist.org/eby/sub/d/san-pablo-sublet-offered-adorable-1/6975239344.html,2019-09-09,17:49,500.0,"hercules, pinole, san pablo, el sob",450ft2,,
California,sfbay,eby,rooms & shares,"$750 Room Pt. Richmond, Bart, 580 Fwy, Ferry, 5 Minute Bart,5 min 580",https://sfbay.craigslist.org/eby/roo/d/richmond-750-room-pt-richmond-bart-580/6971419670.html,2019-09-09,10:18,750.0,richmond / point / annex,133ft2,,
California,sfbay,eby,rooms & shares,Old Oakland / Downtown Room (READ ALL),https://sfbay.craigslist.org/eby/roo/d/oakland-old-oakland-downtown-room-read/6976080349.html,2019-09-10,21:31,720.0,oakland downtown,80ft2,,
California,sfbay,eby,sublets & temporary,$650 / 3br - Sublet room in 3br apt Oct + Nov,https://sfbay.craigslist.org/eby/sub/d/berkeley-650-3br-sublet-room-in-3br-apt/6975908398.html,2019-09-10,15:28,650.0,oakland north / temescal,None,,
California,sfbay,eby,rooms & shares,Great bedroom with full private bathroom for rent!,https://sfbay.craigslist.org/eby/roo/d/san-pablo-great-bedroom-with-full/6970427583.html,2019-09-10,10:22,760.0,"hercules, pinole, san pablo, el sob",None,,
California,sfbay,eby,rooms & shares,"$750 Room Pt. Richmond, Bart, 580 Fwy, Ferry, 5 Minute Bart,5 min 580",https://sfbay.craigslist.org/eby/roo/d/richmond-750-room-pt-richmond-bart-580/6971419670.html,2019-09-09,10:18,750.0,richmond / point / annex,133ft2,,
California,sfbay,eby,rooms & shares,Lake Merritt Two Bedroom,https://sfbay.craigslist.org/eby/roo/d/oakland-lake-merritt-two-bedroom/6973281253.html,9/7/19,2:07,750.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,Spacious Room in Beautiful East Oakland House,https://sfbay.craigslist.org/eby/roo/d/oakland-spacious-room-in-beautiful-east/6973235749.html,9/6/19,20:58,725.0,Oakland,None,,
California,sfbay,eby,rooms & shares,"$750 Richmond, Bart, 580 Fwy, Ferry, 5 Minute Bart,5 min 580",https://sfbay.craigslist.org/eby/roo/d/richmond-750-richmond-bart-580-fwy/6971419670.html,9/4/19,12:21,750.0,richmond / point / annex,133ft2,,
California,sfbay,eby,sublets & temporary,September only,https://sfbay.craigslist.org/eby/sub/d/oakland-september-only/6970252922.html,9/3/19,0:38,600.0,oakland rockridge / claremont,None,,
California,sfbay,sfc,rooms & shares,October and November Sublet,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-october-and-november/6973975157.html,9/8/19,4:02,900.0,inner richmond,800ft2,,
California,sfbay,eby,rooms & shares,$600 one room for rent near late Merritt,https://sfbay.craigslist.org/eby/roo/d/oakland-600-one-room-for-rent-near-late/6973897333.html,9/7/19,19:50,600.0,oakland lake merritt / grand,None,,
California,sfbay,eby,rooms & shares,Room for rent in El Sobrante home,https://sfbay.craigslist.org/eby/roo/d/el-sobrante-room-for-rent-in-el/6971751150.html,9/4/19,21:45,675.0,"hercules, pinole, san pablo, el sob",120ft2,,
California,sfbay,eby,sublets & temporary,"Quiet room, 10 min EC BART, avail Sept 1",https://sfbay.craigslist.org/eby/sub/d/el-cerrito-quiet-room-10-min-ec-bart/6969716133.html,9/2/19,8:07,650.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,"Quiet single, 10 min EC BART, avail Sept 1",https://sfbay.craigslist.org/eby/roo/d/el-cerrito-quiet-single-10-min-ec-bart/6969714148.html,9/2/19,8:05,650.0,albany / el cerrito,72ft2,,
California,sfbay,eby,rooms & shares,San Leandro Room for Rent,https://sfbay.craigslist.org/eby/roo/d/san-leandro-san-leandro-room-for-rent/6975309295.html,2019-09-09,20:29,750.0,san leandro,None,,
California,sfbay,eby,sublets & temporary,Sublet Offered: Adorable 1-bedroom cottage Sep 21-29,https://sfbay.craigslist.org/eby/sub/d/san-pablo-sublet-offered-adorable-1/6975239344.html,2019-09-09,17:49,500.0,"hercules, pinole, san pablo, el sob",450ft2,,
California,sfbay,eby,rooms & shares,Single Room in a House of graduate students/young professionals,https://sfbay.craigslist.org/eby/roo/d/berkeley-single-room-in-house-of/6975174469.html,9/9/19,16:03,775.0,berkeley,None,,
California,sfbay,sfc,rooms & shares,private room in 2bed/1bath,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-private-room-in-2bed-1bath/6975123663.html,9/9/19,14:53,850.0,richmond / seacliff,None,,
California,sfbay,eby,rooms & shares,"Clean, Quiet, Furnished Room for Male UCB Student",https://sfbay.craigslist.org/eby/roo/d/berkeley-clean-quiet-furnished-room-for/6975053602.html,9/9/19,13:31,600.0,berkeley,170ft2,,
California,sfbay,sfc,rooms & shares,October and November Sublet,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-october-and-november/6973975157.html,9/8/19,4:02,900.0,inner richmond,800ft2,,
California,sfbay,eby,rooms & shares,SHORT STAY on the GULF COAST - NO DEPOSIT plus ALL UTILITIES INCLUDED,https://sfbay.craigslist.org/eby/roo/d/oakland-short-stay-on-the-gulf-coast-no/6971991597.html,9/5/19,9:12,575.0,oakland hills / mills,1800ft2,,
