State or Country,Region,Subregion,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
california,sfbay,pen,apts & housing for rent,7159583491,None,Big master bedroom w/private bathroom in 3b/2b home,https://sfbay.craigslist.org/sby/apa/d/mountain-view-big-master-bedroom/7159583491.html,2020-07-17,10:42,$1465,mountain view,True,None,None,None
california,sfbay,pen,apts & housing for rent,7159594230,None,Enjoy the increased safety and privacy of single family homes,https://sfbay.craigslist.org/pen/apa/d/mountain-view-enjoy-the-increased/7159594230.html,2020-07-18,12:10,$5100,mountain view,False,None,4,None
california,sfbay,pen,apts & housing for rent,7159614784,7115704550,"Furnished, Rad Mountain View 1BR w/ Pool, Parking, near Downtown",https://sfbay.craigslist.org/sby/apa/d/mountain-view-furnished-rad-mountain/7159614784.html,2020-07-17,05:03,$3290,mountain view,True,None,1,650ft2
california,sfbay,pen,apts & housing for rent,7160094868,7145443124,It’s time to upgrade your living situation! *1-Month FREE,https://sfbay.craigslist.org/pen/apa/d/mountain-view-its-time-to-upgrade-your/7160094868.html,2020-07-15,18:03,$3412,mountain view,True,None,1,750ft2
california,sfbay,pen,apts & housing for rent,7160098065,7156911924,"Virtual Zoom Tours Available Daily! *Studios, 1, 2, and 3 Bedrooms",https://sfbay.craigslist.org/pen/apa/d/mountain-view-virtual-zoom-tours/7160098065.html,2020-07-15,18:24,$3035,mountain view,True,None,1,675ft2
california,sfbay,pen,apts & housing for rent,7160099181,7146518216,New Beginnings Starts Here at Revela! CONTACT US!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-new-beginnings-starts/7160099181.html,2020-07-15,18:13,$2785,santa clara,True,None,1,570ft2
california,sfbay,pen,apts & housing for rent,7160447875,None,Don't Wait.. Lease Today before it's gone! Receive up to 6-weeks FREE!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-dont-wait-lease-today/7160447875.html,2020-07-16,11:17,$3035,sunnyvale,True,None,1,675ft2
california,sfbay,pen,apts & housing for rent,7160452225,None,LAST BEST priced 2X2 - Brand New Community!!!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-last-best-priced-2x2/7160452225.html,2020-07-16,11:26,$3768,redwood city,True,None,2,954ft2
california,sfbay,pen,apts & housing for rent,7160559835,None,Unique Studio Floor Plan Available Immediately!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-unique-studio-floor-plan/7160559835.html,2020-07-16,13:52,$2796,mountain view,True,None,None,514ft2
california,sfbay,pen,apts & housing for rent,7160770644,None,Great central location near everything.  Pets OK!!  by park!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-great-central-location/7160770644.html,2020-07-16,21:43,$5495,mountain view,True,None,3,None
california,sfbay,pen,apts & housing for rent,7160982734,None,Convenient Location - BRAND NEW Luxury Apartments PLUS 1-Month FREE*,https://sfbay.craigslist.org/sby/apa/d/mountain-view-convenient-location-brand/7160982734.html,2020-07-17,09:41,$2705,mountain view,True,None,1,573ft2
california,sfbay,pen,apts & housing for rent,7161266696,None,1BD/1BA + Up to 6-Weeks FREE!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-1bd-1ba-up-to-6-weeks-free/7161266696.html,2020-07-17,16:45,$3035,palo alto,True,None,1,675ft2
california,sfbay,pen,apts & housing for rent,7161399981,None,"Sharp looking remodeled home on very quiet street, almost no traffic!",https://sfbay.craigslist.org/pen/apa/d/mountain-view-sharp-looking-remodeled/7161399981.html,2020-07-17,23:36,$5495,mountain view,True,None,3,1700ft2
california,sfbay,pen,apts & housing for rent,7161607372,None,Close Proximity to Downtown Mountain View+ 6 WEEKS FREE!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-close-proximity-to/7161607372.html,2020-07-18,10:12,$3033,mountain view,True,None,1,675ft2
california,sfbay,pen,apts & housing for rent,7161647988,7092650836,LARGE 2BR in Mountain View,https://sfbay.craigslist.org/sby/apa/d/mountain-view-large-2br-in-mountain-view/7161647988.html,2020-07-18,12:34,$2895,mountain view,True,None,2,None
california,sfbay,pen,apts & housing for rent,7161697030,None,Brand New 2BD/ 2 BA -- Luxury Living!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-brand-new-2bd-2-ba-luxury/7161697030.html,2020-07-18,12:24,$4095,palo alto,True,None,2,1041ft2
california,sfbay,pen,apts & housing for rent,7161703889,None,Unique Studio Home Available! Up to 6-Weeks Free!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-unique-studio-home/7161703889.html,2020-07-18,12:22,$2796,sunnyvale,True,None,None,514ft2
california,sfbay,pen,apts & housing for rent,7161731530,None,"Lovely 3BD/ 2 BA home, Corner Apartment + 2 Free Parking Spaces",https://sfbay.craigslist.org/sby/apa/d/mountain-view-lovely-3bd-2-ba-home/7161731530.html,2020-07-18,13:03,$5887,santa clara,True,None,3,1279ft2
california,sfbay,pen,apts & housing for rent,7161818000,7160514672,Remodel 2BR Close To Downtown Mtn. View Move In 8/1,https://sfbay.craigslist.org/pen/apa/d/mountain-view-remodel-2br-close-to/7161818000.html,2020-07-18,15:11,$2595,mountain view,True,None,2,972ft2
california,sfbay,pen,apts & housing for rent,7161906425,None,Great deal! $3999 3b3b townhouse near Mountain View downtown,https://sfbay.craigslist.org/sby/apa/d/mountain-view-great-deal-b3b-townhouse/7161906425.html,2020-07-18,18:31,$3999,mountain view,False,None,3,1399ft2
california,sfbay,pen,apts & housing for rent,7161936376,None,Bright 2 Master Suites Townhouse near Googleplex,https://sfbay.craigslist.org/pen/apa/d/mountain-view-bright-2-master-suites/7161936376.html,2020-07-18,20:17,$3795,mountain view,True,None,2,1078ft2
california,sfbay,pen,apts & housing for rent,7162151963,None,Studio Available for Immediate Move-In with up to 6-Weeks Free,https://sfbay.craigslist.org/sby/apa/d/mountain-view-studio-available-for/7162151963.html,2020-07-19,10:30,$2796,santa clara,True,None,None,514ft2
california,sfbay,pen,apts & housing for rent,7162154142,None,Beautiful 3BD/2BA! Natural Lighting ALL DAY LONG!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-beautiful-3bd-2ba-natural/7162154142.html,2020-07-19,10:34,$5887,mountain view,True,None,3,1279ft2
california,sfbay,pen,apts & housing for rent,7162223698,None,Spacious 2BD/2BA located on the Top Floor! 1-Month FREE!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-spacious-2bd-2ba-located/7162223698.html,2020-07-19,12:33,$4095,mountain view,True,None,2,1041ft2
california,sfbay,pen,apts & housing for rent,7162336800,None,514 SqFt Studio Home! Available Now!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-514-sqft-studio-home/7162336800.html,2020-07-19,15:39,$2796,san mateo,True,None,None,514ft2
california,sfbay,pen,apts & housing for rent,7156062319,None,"Remodeled 3bds/2ba Los Altos home, close to downtown (los altos)",https://sfbay.craigslist.org/pen/apa/d/los-altos-remodeled-3bds-2ba-los-altos/7156062319.html,2020-07-15,14:30,$7600,los altos,True,None,3,2046ft2
california,sfbay,pen,apts & housing for rent,7157058958,7143553112,"Remodeled Townhouse - walk to downtown MV, close to park",https://sfbay.craigslist.org/pen/apa/d/mountain-view-remodeled-townhouse-walk/7157058958.html,2020-07-16,09:06,$2990,mountain view,False,None,None,None
california,sfbay,pen,apts & housing for rent,7161688972,7159557130,3 Bed / 2 Bath House in beautiful San Carlos hills,https://sfbay.craigslist.org/pen/apa/d/san-carlos-3-bed-2-bath-house-in/7161688972.html,2020-07-18,11:51,$4400,san carlos,True,None,3,1600ft2
california,sfbay,pen,apts & housing for rent,7162332003,7159557130,3 Bed / 2 Bath House in beautiful San Carlos hills,https://sfbay.craigslist.org/pen/apa/d/san-carlos-3-bed-2-bath-house-in/7162332003.html,2020-07-19,15:13,$4400,san carlos,True,None,3,1600ft2
california,sfbay,pen,apts & housing for rent,7156524270,7135925022,Bright 1BR/1BA Walking Distance to Downtown San Carlos,https://sfbay.craigslist.org/pen/apa/d/san-carlos-bright-1br-1ba-walking/7156524270.html,2020-07-15,11:20,$2200,san carlos,True,None,1,None
california,sfbay,pen,apts & housing for rent,7159810728,None,Start Your Summer Right & Save 1 1/2 Months Rent!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-start-your-summer-right/7159810728.html,2020-07-15,10:07,$3395,mountain view,True,None,3,1000ft2
california,sfbay,pen,apts & housing for rent,7159805737,None,Beautiful 3x2 With 2 Months Off Rent For Immediate Move-In!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-beautiful-3x2-with-2/7159805737.html,2020-07-15,10:01,$3695,mountain view,True,None,3,1200ft2
california,sfbay,pen,apts & housing for rent,7161556956,7152095326,San Carlos Hills 2bed/1 bath Call Now for a Tour !!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-san-carlos-hills-2bed-1-bath/7161556956.html,2020-07-18,08:53,$2650,san carlos,True,None,2,1000ft2
california,sfbay,pen,apts & housing for rent,7161557583,7152095326,San Carlos Hills 2bed/1 bath Call Now for a Tour !!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-san-carlos-hills-2bed-1-bath/7161557583.html,2020-07-18,08:54,$2650,san carlos,True,None,2,1000ft2
california,sfbay,pen,apts & housing for rent,7161557816,7152095326,San Carlos Hills 2bed/1 bath Call Now for a Tour !!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-san-carlos-hills-2bed-1-bath/7161557816.html,2020-07-18,08:54,$2650,san carlos,True,None,2,1000ft2
california,sfbay,pen,apts & housing for rent,7161558120,7152095326,San Carlos Hills 2bed/1 bath Call Now for a Tour !!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-san-carlos-hills-2bed-1-bath/7161558120.html,2020-07-18,08:55,$2650,san carlos,True,None,2,1000ft2
california,sfbay,pen,apts & housing for rent,7158894321,None,Live steps from Downtown Mtn View,https://sfbay.craigslist.org/sby/apa/d/mountain-view-live-steps-from-downtown/7158894321.html,2020-07-13,17:46,$3595,mountain view,True,None,1,845ft2
california,sfbay,pen,apts & housing for rent,7159921545,6851196915,1ba 🍁 LIVE GOOD🌴 WASHER/DRYER 🏠 ONE MONTH OFF AT MVTC!!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-1ba-live-good-washer/7159921545.html,2020-07-15,12:56,$2675,mountain view,True,None,1,600ft2
california,sfbay,pen,apts & housing for rent,7159922662,6851196915,1ba 🍁 COMFY- SUNNY- BRIGHT🌴 WASHER/DRYER 🏠 BONUS TOO!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-1ba-comfy-sunny-bright/7159922662.html,2020-07-15,12:51,$2625,mountain view,True,None,1,600ft2
california,sfbay,pen,apts & housing for rent,7159924219,6851196915,1ba 🍁 MVTC is HOME🌴 WASHER/DRYER 🏠 SMILE GET ONE MONTH OFF!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-1ba-mvtc-is-home-washer/7159924219.html,2020-07-15,12:48,$2625,mountain view,True,None,1,600ft2
california,sfbay,pen,apts & housing for rent,7159919516,6994104625,"1ba Oversized Studio Patio, Close Shops Cal Train! ONE MONTH NO RENT:)",https://sfbay.craigslist.org/pen/apa/d/mountain-view-1ba-oversized-studio/7159919516.html,2020-07-15,12:36,$2095,mountain view,True,None,None,500ft2
california,sfbay,pen,apts & housing for rent,7159920282,6994104625,"1ba Oversized Studio Patio, Close Shops Cal Train! ONE MONTH NO RENT:)",https://sfbay.craigslist.org/pen/apa/d/mountain-view-1ba-oversized-studio/7159920282.html,2020-07-15,12:37,$2095,mountain view,True,None,None,500ft2
california,sfbay,pen,apts & housing for rent,7159918434,6851196915,"1ba 🌴WOW FREE MONTH! Walk-in Closet, Pool 🏠 Close-Caltrain",https://sfbay.craigslist.org/sby/apa/d/mountain-view-1ba-wow-free-month-walk/7159918434.html,2020-07-15,12:39,$2375,mountain view,True,None,1,600ft2
california,sfbay,pen,apts & housing for rent,7159266047,7146121182,Downtown Mountain View Duplex 1br/1ba,https://sfbay.craigslist.org/pen/apa/d/mountain-view-downtown-mountain-view/7159266047.html,2020-07-14,11:23,$2000,mountain view,True,None,1,400ft2
california,sfbay,pen,apts & housing for rent,7158075960,None,"Receive up to 1.5 months FREE + $1,000 off! This weekend only!",https://sfbay.craigslist.org/sby/apa/d/mountain-view-receive-up-to-15-months/7158075960.html,2020-07-12,11:24,$2839,mountain view,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7158108958,None,Amazing Specials + Additional $1000 off this weekend only!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-amazing-specials/7158108958.html,2020-07-12,12:14,$3086,mountain view,True,None,1,752ft2
california,sfbay,pen,apts & housing for rent,7158639403,None,"Up to 1.5 Months Free! Live Next to Parks, Downtown, and CalTrain!",https://sfbay.craigslist.org/pen/apa/d/mountain-view-up-to-15-months-free-live/7158639403.html,2020-07-13,10:59,$4040,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7158680690,None,Receive 1.5 months free at cozy 1x1 HOME at Park Place! Tour today!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-receive-15-months-free-at/7158680690.html,2020-07-13,11:52,$3092,mountain view,True,None,1,745ft2
california,sfbay,pen,apts & housing for rent,7159821722,None,Cafes & Restaurants on the Same Block!Call for specials!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-cafes-restaurants-on-the/7159821722.html,2020-07-15,10:22,$2839,mountain view,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7159825431,None,"Ready for Immediate Move In, Amazing Location!Call for specials!",https://sfbay.craigslist.org/pen/apa/d/mountain-view-ready-for-immediate-move/7159825431.html,2020-07-15,10:27,$3889,mountain view,True,None,2,1030ft2
california,sfbay,pen,apts & housing for rent,7159250242,None,"Lovely, Fully Remodeled 1 BR/ 1 BA Unit w/ Private Enclosed Garage",https://sfbay.craigslist.org/pen/apa/d/san-carlos-lovely-fully-remodeled-1-br/7159250242.html,2020-07-17,09:58,$2400,san carlos,True,None,1,None
california,sfbay,pen,apts & housing for rent,7158028664,None,2 bed / 1 bath house two blocks from Castro St,https://sfbay.craigslist.org/pen/apa/d/mountain-view-2-bed-1-bath-house-two/7158028664.html,2020-07-12,10:09,$3500,mountain view,True,None,2,None
california,sfbay,pen,apts & housing for rent,7162180470,None,Modern & Cozy 2x2 With a Patio and Keyless Entry!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-modern-cozy-2x2-with-patio/7162180470.html,2020-07-19,11:25,$3699,san carlos,True,None,2,1009ft2
california,sfbay,pen,apts & housing for rent,7161841805,None,BRAND NEW 1x1 in the Heart of San Carlos with Full Upgrades,https://sfbay.craigslist.org/pen/apa/d/san-carlos-brand-new-1x1-in-the-heart/7161841805.html,2020-07-18,15:58,$3200,san carlos,True,None,1,857ft2
california,sfbay,pen,apts & housing for rent,7161245032,None,2 Months FREE on this Beautiful NEW Construction 2 Bedroom Home!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-2-months-free-on-this/7161245032.html,2020-07-17,16:01,$3725,san carlos,True,None,2,1009ft2
california,sfbay,pen,apts & housing for rent,7160980397,None,UPSCALE 2BR/2BA HOME NEAR DOWNTOWN SAN CARLOS,https://sfbay.craigslist.org/pen/apa/d/san-carlos-upscale-2br-2ba-home-near/7160980397.html,2020-07-17,09:26,$4205,san carlos,True,None,2,1263ft2
california,sfbay,pen,apts & housing for rent,7161116871,None,Beautiful 1 Bedroom Available Now with up to 2 months Weeks Free Rent!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-beautiful-1-bedroom/7161116871.html,2020-07-17,12:25,$3181,san carlos,True,None,1,788ft2
california,sfbay,pen,apts & housing for rent,7161660111,None,Now Leasing Brand New Apartment Homes! Steps to Cal Train and More!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-now-leasing-brand-new/7161660111.html,2020-07-18,11:13,$3668,san carlos,True,None,2,1115ft2
california,sfbay,pen,apts & housing for rent,7161572353,None,1BR/1BA RESIDENCE W/ QUARTZ COUNTERTOPS & KEYLESS ENTRY,https://sfbay.craigslist.org/pen/apa/d/san-carlos-1br-1ba-residence-quartz/7161572353.html,2020-07-18,09:15,$3093,san carlos,True,None,1,872ft2
california,sfbay,pen,apts & housing for rent,7160626447,None,Cozy & Cute 1 Bedroom home with a look & lease special!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-cozy-cute-1-bedroom-home/7160626447.html,2020-07-16,15:24,$2923,san carlos,True,None,1,671ft2
california,sfbay,pen,apts & housing for rent,7161076572,7157172431,Beautiful Cottage Includes Utilities Plus Washer and Dryer!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-beautiful-cottage/7161076572.html,2020-07-17,11:31,$2150,mountain view,True,None,None,None
california,sfbay,pen,apts & housing for rent,7160464610,None,Now Leasing Brand New Apartment Homes! Steps to Cal Train and More!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-now-leasing-brand-new/7160464610.html,2020-07-16,11:22,$3651,san carlos,True,None,2,1115ft2
california,sfbay,pen,apts & housing for rent,7160532794,None,Gorgeous and Spacious 2x2 Home with an Amazing Special!,https://sfbay.craigslist.org/pen/apa/d/san-carlos-gorgeous-and-spacious-2x2/7160532794.html,2020-07-16,12:55,$3739,san carlos,True,None,2,1153ft2
california,sfbay,pen,apts & housing for rent,7158851258,7138311774,"*1 Month Free* Single Family Home in Mountain View! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/mountain-view-1-month-free-single/7158851258.html,2020-07-13,16:16,$3195,mountain view,True,None,2,None
california,sfbay,pen,apts & housing for rent,7147496482,None,Small complex Close to shopping,https://sfbay.craigslist.org/pen/apa/d/mountain-view-small-complex-close-to/7147496482.html,2020-07-19,09:18,$2395,mountain view,False,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7151011996,7108545797,"Furnished, Bright Mountain View 1BR w/ Pool, Gym, nr. SU & Google",https://sfbay.craigslist.org/sby/apa/d/mountain-view-furnished-bright-mountain/7151011996.html,2020-07-15,07:23,$3290,mountain view,True,None,1,651ft2
california,sfbay,pen,apts & housing for rent,7151860564,5806242919,Beautiful Garden Community with Pool,https://sfbay.craigslist.org/sby/apa/d/mountain-view-beautiful-garden/7151860564.html,2020-07-16,08:15,$2100,mountain view,True,None,1,660ft2
california,sfbay,pen,apts & housing for rent,7152339656,7128044010,1 bedroom apartment in Mountain View. UP TO 6 WEEKS FREE!!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-1-bedroom-apartment-in/7152339656.html,2020-07-17,11:40,$2695,mountain view,True,None,1,825ft2
california,sfbay,pen,apts & housing for rent,7152620348,None,Studio apartment in Mountain View. MOVE-IN BONUS!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-studio-apartment-in/7152620348.html,2020-07-17,11:40,$2345,mountain view,True,None,None,535ft2
california,sfbay,pen,apts & housing for rent,7152624040,6956076859,UPSTAIRS 1 bedroom apartment. UP TO 6 WEEKS FREE!!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-upstairs-1-bedroom/7152624040.html,2020-07-17,11:40,$2645,mountain view,True,None,1,735ft2
california,sfbay,pen,apts & housing for rent,7155285642,None,"Package Acceptance, Hard-Surface Flooring, Air Conditioning",https://sfbay.craigslist.org/sby/apa/d/mountain-view-package-acceptance-hard/7155285642.html,2020-07-16,09:20,$4695,mountain view,True,None,2,1156ft2
california,sfbay,pen,apts & housing for rent,7156858235,None,Quiet and charming condo with courtyard view,https://sfbay.craigslist.org/pen/apa/d/mountain-view-quiet-and-charming-condo/7156858235.html,2020-07-16,17:53,$2800,mountain view,True,None,2,935ft2
california,sfbay,pen,apts & housing for rent,7157759606,None,"Hard-Surface Flooring, Parking and two months free rent on select Apts",https://sfbay.craigslist.org/sby/apa/d/mountain-view-hard-surface-flooring/7157759606.html,2020-07-18,16:32,$4505,mountain view,True,None,2,1201ft2
california,sfbay,pen,apts & housing for rent,7157921627,7155001732,Duplex ----- West Side El Camino,https://sfbay.craigslist.org/pen/apa/d/mountain-view-duplex-west-side-el-camino/7157921627.html,2020-07-12,06:49,$3000,mountain view,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7158659465,7153158278,"Landscaped Courtyard, Smoke Free, Pool, Picnic Area",https://sfbay.craigslist.org/pen/apa/d/mountain-view-landscaped-courtyard/7158659465.html,2020-07-13,11:25,$1995,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7159168073,7120878755,#171 Brand New Home  Offering 2 MONTHS FREE!!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-171-brand-new-home/7159168073.html,2020-07-14,09:12,$3295,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7159168575,7119272892,#263 Gorgeous Brand New 2 bed/ 2 bath *Offering 2 months RENT FREE,https://sfbay.craigslist.org/pen/apa/d/mountain-view-263-gorgeous-brand-new-2/7159168575.html,2020-07-14,09:12,$3345,mountain view,True,None,2,1010ft2
california,sfbay,pen,apts & housing for rent,7159520660,None,"Washer/ Dryer, Bike Storage, Fully-equipped kitchen",https://sfbay.craigslist.org/sby/apa/d/mountain-view-washer-dryer-bike-storage/7159520660.html,2020-07-16,19:32,$3590,mountain view,True,None,1,832ft2
california,sfbay,pen,apts & housing for rent,7159587609,None,High rise views and Two Months Free Rent,https://sfbay.craigslist.org/sby/apa/d/mountain-view-high-rise-views-and-two/7159587609.html,2020-07-16,23:39,$4695,mountain view,True,None,2,1156ft2
california,sfbay,pen,apts & housing for rent,7159650794,7116349558,"Furnished, Smart Mountain View 2BR w/ Pool, BBQ, nr. Google HQ",https://sfbay.craigslist.org/sby/apa/d/mountain-view-furnished-smart-mountain/7159650794.html,2020-07-15,05:58,$3390,mountain view,True,None,2,1073ft2
california,sfbay,pen,apts & housing for rent,7159652870,7116358036,"Furnished, Sleek Mountain View 2BR w/, Pool, BBQ, nr. Shops & Hwy",https://sfbay.craigslist.org/sby/apa/d/mountain-view-furnished-sleek-mountain/7159652870.html,2020-07-15,06:03,$2990,mountain view,True,None,2,950ft2
california,sfbay,pen,apts & housing for rent,7159810762,7155063214,"ONE BEDROOM, GREAT LOCATION, TOP FLOOR",https://sfbay.craigslist.org/pen/apa/d/mountain-view-one-bedroom-great/7159810762.html,2020-07-15,10:07,$2445,mountain view,True,None,1,900ft2
california,sfbay,pen,apts & housing for rent,7159811062,7155060598,"LARGE 2 BED-2 BATH APT,  GATED COMMUNITY, WASHER/DRYER IN UNIT",https://sfbay.craigslist.org/pen/apa/d/mountain-view-large-2-bed-2-bath-apt/7159811062.html,2020-07-15,10:08,$3225,mountain view,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7159813697,None,"Corner unit, large 2 bed-2 bath apt, ask for move in bonus!!!!",https://sfbay.craigslist.org/pen/apa/d/mountain-view-corner-unit-large-2-bed-2/7159813697.html,2020-07-15,10:11,$3025,mountain view,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7159823629,None,"#2318 - 8 WKS FREE! Parking Included, Eagle Park Summer Pass!!!",https://sfbay.craigslist.org/sby/apa/d/mountain-view-wks-free-parking-included/7159823629.html,2020-07-15,10:36,$2820,mountain view,True,None,1,610ft2
california,sfbay,pen,apts & housing for rent,7159834951,None,Fully upgraded 1 bedroom apartment 1 1/2 month free live virtual tours,https://sfbay.craigslist.org/pen/apa/d/mountain-view-fully-upgraded-1-bedroom/7159834951.html,2020-07-15,11:20,$2645,mountain view,True,None,1,735ft2
california,sfbay,pen,apts & housing for rent,7159973355,None,"Cozy studio, Top Floor, Air Conditioning, Laundry Facilities",https://sfbay.craigslist.org/pen/apa/d/mountain-view-cozy-studio-top-floor-air/7159973355.html,2020-07-15,13:58,$1795,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7159980380,4889291619,Studio,https://sfbay.craigslist.org/pen/apa/d/mountain-view-studio/7159980380.html,2020-07-15,14:09,$1695,mountain view,True,None,None,None
california,sfbay,pen,apts & housing for rent,7159982416,4889291619,Studio,https://sfbay.craigslist.org/pen/apa/d/mountain-view-studio/7159982416.html,2020-07-15,14:12,$1695,mountain view,True,None,None,None
california,sfbay,pen,apts & housing for rent,7159984616,4889291619,ONE BEDROOM ! GREAT LOCATION,https://sfbay.craigslist.org/pen/apa/d/mountain-view-one-bedroom-great-location/7159984616.html,2020-07-15,14:16,$2075,mountain view,True,None,1,683ft2
california,sfbay,pen,apts & housing for rent,7159986300,4889291619,ONE BEDROOM,https://sfbay.craigslist.org/pen/apa/d/mountain-view-one-bedroom/7159986300.html,2020-07-15,14:19,$2120,mountain view,True,None,1,683ft2
california,sfbay,pen,apts & housing for rent,7159989372,4889291619,ONE BEDROOM,https://sfbay.craigslist.org/pen/apa/d/mountain-view-one-bedroom/7159989372.html,2020-07-15,14:24,$2120,mountain view,True,None,1,683ft2
california,sfbay,pen,apts & housing for rent,7159993291,4889291619,ONE BEDROOM ! GREAT LOCATION,https://sfbay.craigslist.org/pen/apa/d/mountain-view-one-bedroom-great-location/7159993291.html,2020-07-15,14:30,$2095,mountain view,True,None,1,683ft2
california,sfbay,pen,apts & housing for rent,7160395570,None,"8 Weeks Free! On studio homes - Downtown Mountain View! Shops, Food",https://sfbay.craigslist.org/sby/apa/d/mountain-view-8-weeks-free-on-studio/7160395570.html,2020-07-16,09:50,$2867,mountain view,True,None,None,610ft2
california,sfbay,pen,apts & housing for rent,7160500406,6796000440,"Gorgeous newly renovated unit 2 x 2 $3,000.00 !",https://sfbay.craigslist.org/sby/apa/d/mountain-view-gorgeous-newly-renovated/7160500406.html,2020-07-16,12:09,$3275,mountain view,True,None,2,1100ft2
california,sfbay,pen,apts & housing for rent,7160567824,None,"One month free, and specials! 1BR home nr. Downtown shopping",https://sfbay.craigslist.org/sby/apa/d/mountain-view-one-month-free-and/7160567824.html,2020-07-16,13:47,$3016,mountain view,True,None,1,661ft2
california,sfbay,pen,apts & housing for rent,7160688181,7068346217,Reduced Rates Move in to your dream apartment TODAY!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-reduced-rates-move-in-to/7160688181.html,2020-07-16,17:29,$3099,mountain view,True,None,2,1078ft2
california,sfbay,pen,apts & housing for rent,7160689085,None,"2 bed/ 2 ba, 1 month FREE, Downtown Mountain View!",https://sfbay.craigslist.org/sby/apa/d/mountain-view-2-bed-2-ba-1-month-free/7160689085.html,2020-07-16,17:31,$4870,mountain view,True,None,2,1125ft2
california,sfbay,pen,apts & housing for rent,7160697220,None,"8 weeks free! 3 Bedroom, central location, work/study from home!",https://sfbay.craigslist.org/sby/apa/d/mountain-view-8-weeks-free-3-bedroom/7160697220.html,2020-07-16,17:50,$6198,mountain view,True,None,3,1168ft2
california,sfbay,pen,apts & housing for rent,7160906401,None,Apartment SCAM!,https://sfbay.craigslist.org/sby/apa/d/mountain-view-apartment-scam/7160906401.html,2020-07-17,07:44,$1200,mountain view,False,None,1,None
california,sfbay,pen,apts & housing for rent,7161066412,None,1 Bedroom 1 Bath in Mountain View Showing per Covid-19 guidelines,https://sfbay.craigslist.org/pen/apa/d/mountain-view-1-bedroom-1-bath-in/7161066412.html,2020-07-17,11:26,$2400,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161237573,7119272892,#263 Gorgeous Brand New 2 bed/ 2 bath *Offering 2 months RENT FREE,https://sfbay.craigslist.org/pen/apa/d/mountain-view-263-gorgeous-brand-new-2/7161237573.html,2020-07-17,15:29,$3345,mountain view,True,None,2,1010ft2
california,sfbay,pen,apts & housing for rent,7161237896,7120878755,#171 Brand New Home  Offering 2 MONTHS FREE!!!,https://sfbay.craigslist.org/pen/apa/d/mountain-view-171-brand-new-home/7161237896.html,2020-07-17,15:30,$3295,mountain view,True,None,2,910ft2
